,stars
40601,5
67769,5
23480,1
88034,5
24158,5
2146,1
817,4
45347,5
57005,5
20289,5
67336,2
74903,4
38700,5
34618,5
22009,4
74432,5
59082,5
91224,2
3464,3
78738,5
79293,4
78786,3
67350,5
62432,1
53983,1
26880,5
46471,5
12350,4
23026,3
76911,4
12068,2
22776,3
68516,5
52472,2
52457,3
86098,5
38066,3
21813,5
47550,1
11029,4
13449,5
35153,5
54095,5
24275,4
9838,3
62577,4
20640,4
77944,1
88728,1
92659,4
37983,5
71611,4
97364,5
58025,1
51230,5
18424,1
37585,4
97774,3
75014,5
92561,4
80265,3
86389,5
89278,4
54059,5
52356,5
65606,4
25918,5
18126,4
4995,2
46931,3
26733,5
34763,4
18696,3
27130,5
95758,3
75531,5
42147,2
64606,4
25847,4
59356,4
51968,3
65118,1
94923,4
64278,1
72774,5
19197,5
54394,5
73001,4
8408,5
39114,5
53401,5
24988,5
97858,4
69523,1
54031,4
62065,2
90186,3
38129,4
99486,4
60398,4
72143,5
6635,5
57493,2
69247,4
56702,5
53638,5
44536,4
97951,5
80261,2
72691,5
94431,5
52017,1
61424,5
6281,3
6460,5
68557,4
48445,5
14647,5
39358,5
94159,4
90088,5
86421,5
96306,3
44807,5
61631,4
22617,4
74407,5
44180,1
43293,4
17392,2
67499,3
51572,5
30115,5
15586,2
92427,1
41593,4
35646,3
48144,4
76009,5
67317,2
51139,4
17103,4
41464,4
40338,2
50951,3
97542,5
51329,4
86566,4
4842,5
74467,3
55975,5
78346,2
71417,5
81856,3
83065,5
54209,5
29439,5
17343,1
2194,5
21049,5
67022,5
67654,5
8030,5
15738,5
6582,5
56099,1
4489,1
96910,4
23467,1
26782,5
44558,2
32282,5
94553,5
8687,5
76357,2
65885,2
23534,1
37138,5
61946,4
17791,5
39185,5
40801,5
37227,4
79113,5
4481,5
31937,5
64073,5
50197,4
21493,3
45961,3
6339,5
87596,5
82775,5
19754,4
90488,5
34644,5
88713,2
59495,4
50842,4
57720,5
6227,2
10287,3
50592,4
3462,4
74863,5
80322,2
35628,5
28889,2
54388,5
52218,5
85393,5
90886,5
76197,5
52880,5
66427,3
48532,4
70891,5
20005,5
36512,2
33920,5
13960,5
28980,5
53146,5
43757,5
57863,1
93767,1
34907,5
65832,3
22146,1
39073,5
5010,1
86793,5
68280,5
89293,5
19244,1
44311,5
24242,5
84423,5
87243,4
30501,4
7042,5
70104,5
87717,5
57197,5
93815,5
95788,3
48560,3
5455,5
77070,5
46043,5
25547,3
39580,5
67096,3
21528,1
74950,3
96119,3
60201,1
93821,2
32558,5
47554,3
30132,5
21505,4
38996,5
26036,5
69916,2
98473,5
44089,5
86674,5
45598,1
73094,5
29409,2
84071,2
83419,5
10197,5
7530,3
61180,4
86852,4
63707,5
69441,5
75549,5
33780,4
75996,5
62783,4
19174,5
67407,4
28539,3
83845,1
28559,1
97957,2
23128,5
6381,5
75744,4
40036,1
56772,5
85734,1
28217,1
59953,5
16429,3
81633,4
60247,5
8234,5
82161,5
71617,4
5516,1
66815,5
32234,5
71,4
92728,5
79093,4
21167,5
28883,1
92594,1
89007,5
56493,5
52099,5
62092,5
46774,5
96714,5
59130,5
71320,5
92641,5
59791,5
75784,5
4504,5
52350,2
3562,5
87066,1
80801,5
44819,1
67718,4
86087,4
54802,4
40488,5
78155,5
71342,5
48606,3
58733,3
16415,4
30467,5
2319,5
83465,4
43903,1
54632,4
6576,4
17650,1
89198,2
98720,2
18529,4
12313,5
19165,3
78827,5
2879,5
23575,5
21149,5
4372,4
5850,4
2325,5
96651,5
55294,5
28547,3
40989,5
89050,4
66054,5
99303,5
7234,4
85647,5
89633,5
69279,5
81510,5
6797,1
87518,5
59564,5
76228,5
45339,4
84342,5
59143,5
73275,5
8088,5
30980,4
34308,2
96495,4
85795,5
39396,5
80620,5
53327,5
19067,5
31216,5
54768,5
3858,5
8685,4
75332,5
29099,5
50055,4
65645,3
47710,4
18197,2
15616,4
116,4
77813,5
86204,5
53750,5
4585,4
27153,1
68212,5
83483,5
11509,4
8066,5
95032,5
47863,1
61617,5
36574,4
70957,5
28269,5
62974,5
60908,5
35894,3
26133,5
86557,4
51525,5
82037,5
94003,4
24849,5
83382,5
4020,5
82323,5
55055,1
14822,4
32530,4
46094,5
668,4
50136,2
43134,1
12245,3
77139,5
30595,4
87681,2
81466,4
17016,5
31942,1
63729,4
49910,2
12781,3
92941,5
24057,1
27960,4
36354,2
73934,4
30490,4
29797,1
30842,5
70249,5
53036,4
29162,5
72679,3
34379,4
13298,4
67198,5
58386,5
47407,4
6202,5
56086,5
22839,3
96047,5
99755,1
66808,5
95424,4
63441,4
70555,5
4730,4
29671,4
75740,4
49633,5
98332,5
257,4
73419,5
5853,5
16839,4
38841,4
19471,5
92351,5
25877,5
24927,5
80942,5
42251,2
15510,4
30248,5
48230,5
81482,3
13030,4
48744,5
37064,5
88180,1
73388,4
14206,1
43337,3
96325,4
17816,4
79942,5
98211,1
67060,5
9052,5
77843,4
43100,2
57587,4
74178,4
4455,4
47665,3
56868,3
22179,5
23451,5
60687,5
40236,3
4351,3
65366,5
30101,5
95782,4
18299,5
48234,4
70183,2
46509,3
29393,5
96333,4
55253,5
82054,5
86504,4
22368,4
24646,4
87251,4
36678,4
22081,5
87878,4
99660,4
75944,2
95913,4
84211,5
13762,5
2902,4
91910,1
66069,1
40411,5
99534,5
23215,3
32014,4
14443,3
26195,5
96143,5
52085,1
558,4
34657,4
14135,5
87219,4
62640,5
17202,5
11688,5
30836,5
57538,5
65928,1
577,3
15768,3
10951,5
23670,4
99699,5
19119,4
88114,5
83604,5
96701,4
85212,5
74698,5
73526,5
10657,4
81351,2
34005,4
44920,4
43910,3
8924,5
6632,3
91397,4
82582,3
93358,3
33278,3
11974,5
28405,3
75779,4
57156,5
22704,5
35322,5
42682,4
7062,5
3612,5
67459,5
2848,3
73503,5
41602,2
3875,4
18192,1
35942,5
641,5
4702,5
17220,1
9226,5
99512,2
22430,5
10125,3
7992,5
8968,3
81076,5
65598,4
45946,4
41067,4
50921,5
85892,5
44176,3
54942,3
85442,5
20769,3
66873,1
22535,5
49897,4
1142,4
75875,4
52070,5
31096,5
72211,5
16773,1
82452,2
69966,5
23407,5
10458,4
35804,4
46497,4
21092,5
16768,4
34450,5
57953,5
68716,5
94318,5
97581,5
39683,5
97635,5
4547,5
22642,3
96042,4
27120,4
18311,2
51165,4
37123,4
72162,3
28696,5
19001,1
84985,1
23942,2
52404,5
36693,1
47197,4
37313,4
63650,1
35691,5
9192,3
3916,3
71395,1
62720,5
16953,1
83235,4
25699,4
19947,2
15400,5
1052,4
27521,5
7242,5
23276,2
52078,5
73461,5
52994,5
8860,1
41211,3
95475,4
78811,1
88562,5
91951,5
44108,5
73665,2
30592,4
63854,4
60742,4
60609,5
82876,4
51775,5
97959,5
24571,2
93409,4
88047,5
33181,4
18527,4
92068,4
86875,2
34078,3
33246,3
91180,3
70109,1
82581,4
82090,4
78644,5
6260,5
9041,2
68132,5
30627,4
75781,3
59978,5
76987,5
82369,5
40392,3
38755,4
58476,4
60371,4
58992,4
2112,2
7764,5
5025,5
51793,5
73909,4
5478,5
40425,3
29132,3
48572,5
10522,5
53304,5
94140,5
58345,3
92403,1
27276,5
90238,3
59257,4
65260,4
12838,3
48667,5
12287,5
86414,5
69147,3
30807,4
35523,4
1377,5
14454,4
55901,1
73407,5
42743,5
8427,1
7715,5
66306,3
94897,5
73840,1
1939,4
25866,5
84233,5
83636,5
38171,5
28232,5
96747,1
67615,1
4851,5
12721,2
54115,5
23802,2
68484,5
90990,5
60336,5
24792,4
60322,4
86845,2
72425,5
89287,1
2720,1
48175,5
83680,4
19311,4
19339,2
22290,5
8509,5
51596,3
90375,4
1707,5
31950,5
11206,4
26904,5
56003,5
53155,5
44601,5
29357,5
77326,5
4806,4
37910,4
13139,1
62342,3
39075,5
63896,2
55807,2
88883,5
49656,2
35311,5
71924,5
36346,5
81922,4
6532,4
46264,3
75244,5
18349,1
3600,4
12485,1
72038,5
97663,5
46718,3
94703,1
88403,4
24597,4
72731,5
9572,1
26731,5
71336,5
21308,5
66415,3
55335,5
17614,4
64083,5
60961,4
25544,3
7993,4
98921,4
9220,4
19807,5
56720,5
61938,4
40814,5
37150,4
98096,1
24614,5
23232,5
58709,5
59997,5
92295,4
15950,5
1544,1
81403,4
343,2
71957,3
49033,4
80985,4
28201,4
16185,3
50707,5
38222,5
26770,1
2397,5
44995,2
11216,4
86070,5
6983,1
90738,4
18495,5
86321,5
12425,4
77785,2
87503,1
60819,4
56294,5
14138,5
98057,4
5753,4
82961,5
77840,4
49308,5
80945,5
90479,1
79819,4
66346,4
59877,5
69635,5
97567,5
26428,5
38429,5
15109,4
46811,4
17887,5
56589,5
58253,5
80868,1
94356,5
67011,4
88261,4
94239,5
65358,1
46767,5
91292,5
95403,5
14221,5
55083,5
14802,4
49938,1
33914,4
11736,5
84364,4
20265,4
74106,5
71064,5
99709,5
52437,5
35263,5
60688,2
91320,5
21874,5
17523,3
23206,5
30664,5
33260,4
74956,5
61,5
91465,2
47538,5
7655,4
68893,5
4839,3
17025,4
77617,5
71960,2
29668,4
65996,4
20553,4
19596,4
70319,3
37003,5
41645,5
51350,5
4844,5
99147,5
36057,1
88609,5
51465,5
44677,5
31711,4
39276,5
68996,5
27735,1
74086,4
41264,2
48077,1
71098,4
20215,3
70895,5
98698,5
66282,3
61023,1
52642,1
63362,5
86731,3
50872,4
68227,3
17476,5
48902,5
67840,5
7918,5
59669,5
62769,5
89773,1
28764,1
76627,4
76387,5
89505,5
86495,4
37212,2
95868,5
82153,4
42054,2
12193,5
84844,5
82843,3
18798,4
62308,5
8570,5
89744,5
45985,5
82145,5
95038,5
69536,4
99783,4
41657,3
55577,5
73798,5
95832,4
97662,4
11475,5
92497,5
99908,5
74022,4
45653,5
63794,2
85105,5
56730,4
99266,1
13128,4
40124,4
55282,1
34048,5
70420,1
68427,4
37103,2
58225,5
52313,3
13192,4
31454,2
22248,5
62252,5
84313,1
88163,5
55241,4
79913,5
51703,5
37783,5
19785,1
73119,5
3100,5
23357,4
35243,1
76684,4
49818,5
7831,5
66291,5
48730,3
23132,1
21768,5
60991,5
71567,5
97340,5
16179,4
50416,2
53874,4
38824,5
43462,5
38617,5
76741,4
3230,1
22814,1
1412,3
26284,5
68941,3
89616,1
46382,4
44940,5
57708,5
58104,5
20360,5
61312,5
76053,5
63633,2
28476,4
5459,4
58029,5
52643,5
15166,5
73985,4
61315,4
27809,4
8670,5
4832,3
20983,4
33845,5
79299,3
67814,5
34535,5
74757,4
7365,3
95266,5
31430,5
99007,3
87972,2
40434,4
9513,2
52152,4
41528,4
46952,5
24153,5
37633,4
15218,5
62606,5
56693,5
31814,5
71550,4
36260,3
20891,4
60329,3
79412,5
15670,1
74412,5
88940,5
26810,5
88409,4
53383,3
9333,5
15874,5
61420,5
50397,4
25069,5
44808,5
51664,5
16308,4
32855,5
81122,1
49140,3
50618,4
50523,5
96602,2
6825,3
25549,5
53834,5
55570,3
1616,1
51569,5
10339,5
32545,5
21160,5
12849,4
2961,5
97886,5
10557,5
4120,3
93511,3
17592,2
41324,4
73140,4
87515,5
94105,5
57653,5
81861,1
49679,4
9440,5
39980,1
75833,4
35381,4
2829,5
95982,5
30281,1
7286,5
76834,3
5198,4
49602,5
79116,1
62373,5
4865,2
2367,5
47556,4
29574,5
27763,5
91682,5
16825,5
38396,5
90602,4
60904,2
48822,4
95876,4
34218,1
85432,3
28736,4
69291,5
15458,5
1383,5
72802,5
37742,5
30761,5
15336,4
15461,4
5765,5
81597,5
36217,4
24640,1
95509,3
64468,5
76900,4
34633,1
56046,2
42184,5
39356,5
66307,5
87694,5
46964,2
27718,5
58598,1
44665,3
56585,5
89544,5
68441,3
46853,1
16894,5
93924,4
22090,4
46782,5
70353,2
3287,1
17854,2
64704,4
41775,4
77702,5
47105,4
30700,5
22362,4
28631,5
21009,4
12095,4
4071,1
33049,1
53232,4
15574,3
28936,3
73174,5
45848,4
68863,3
74983,5
90123,1
77728,5
25947,5
66049,4
31,3
40684,3
77333,5
56811,5
63489,5
30166,3
81284,4
66713,5
37140,5
85124,3
29240,5
14478,2
64045,3
26225,4
12050,1
65395,4
1157,5
63781,4
10413,4
10466,5
35901,4
11602,4
67091,4
64428,4
76915,2
34615,5
99786,4
32008,5
2749,5
50777,4
20242,3
59468,5
74020,5
56282,1
81307,1
35540,4
74644,5
53897,4
87081,4
99917,3
92262,2
25723,5
22121,5
86782,5
14709,2
3588,5
38641,1
83433,3
73157,5
55792,3
63062,4
12915,4
70000,5
94413,5
51104,3
34556,4
35508,4
52582,4
69716,5
81872,3
78992,4
6427,5
5908,5
3876,5
62362,5
93698,4
19817,4
26156,1
48248,5
98000,2
53186,4
49164,5
65562,5
38086,5
26085,2
54096,1
13513,4
75610,4
61229,3
15239,1
54602,5
84442,5
31316,4
81598,1
11315,5
10890,4
94617,1
47536,4
37397,5
63178,5
9500,5
91163,4
22167,5
74615,4
17975,5
72616,5
16723,5
56551,5
5721,5
86564,2
46831,5
40343,2
2989,5
74589,5
38671,3
98937,4
34825,3
2081,5
47415,5
62221,4
58489,5
60577,5
48048,4
39793,4
18154,5
51239,5
98796,4
91925,1
5430,1
68453,4
65814,2
20767,5
38358,1
40562,4
30145,4
82497,5
5685,5
40479,4
93196,4
3296,5
99081,4
29903,2
12025,5
7962,4
62291,4
50937,1
97854,1
3903,5
78217,5
97188,4
99687,2
40897,2
60569,5
59334,5
15418,1
96197,2
36350,5
24793,4
77449,1
77146,3
29838,4
4274,4
40662,5
64548,4
96776,1
29911,2
16315,4
81111,4
89430,4
88813,5
743,5
15747,5
10136,1
80637,5
72639,4
41354,2
39361,5
21122,3
3068,4
45972,1
18038,1
64581,4
75710,5
34106,4
56802,3
52938,5
82891,5
56206,5
9000,5
46321,5
32472,4
65690,5
5121,5
13214,5
9810,3
71559,4
14789,5
3759,4
45631,5
31107,4
96041,5
73070,1
35444,5
22969,5
47848,3
42866,5
54282,3
40547,5
14517,4
94929,5
67836,5
74871,5
99761,4
29304,4
63573,1
76595,3
69686,4
91868,2
92915,5
33058,4
75488,5
31062,4
21430,5
99463,3
35893,4
78148,2
41225,2
41161,2
38431,4
1637,4
46783,5
32836,5
10250,3
55102,5
36842,3
76842,4
69932,5
51980,5
30617,2
19093,5
92959,4
65920,1
40227,1
80255,5
26628,4
43403,5
22590,5
21376,5
93616,5
99418,5
22307,4
10044,4
79783,5
11018,4
82528,4
93521,2
46306,4
43760,5
44895,5
47095,5
37293,5
78505,5
18377,4
59444,5
85793,5
69718,4
36903,5
76331,5
70225,5
9568,3
6099,3
22795,5
10347,2
48326,4
63469,1
33293,3
73715,3
16507,5
53975,1
96215,5
17267,5
42444,5
99541,4
64924,4
7573,5
11462,5
95662,4
3610,1
55738,5
85268,4
17363,5
1521,5
28499,3
29566,1
92502,2
60209,5
8575,5
2464,5
33953,5
83079,1
90302,5
51985,1
25890,4
25505,5
74829,5
94599,4
90543,1
8057,5
30018,1
64387,3
14843,3
1777,3
26266,1
56923,5
87426,5
80064,4
61208,4
61545,3
56679,4
69088,5
40900,5
86749,4
82068,4
15452,5
87025,3
1631,5
46477,4
19466,3
59408,5
9612,5
43418,4
98103,5
57539,5
73321,4
29185,5
96832,5
97594,5
42297,5
99799,2
40110,3
56975,3
93340,3
79719,5
64992,4
9650,5
64525,2
17802,3
92619,4
25887,3
99645,1
20287,5
51871,5
66804,5
19634,5
17024,5
14563,5
55507,5
43858,4
92960,5
40062,2
98971,5
94932,1
57191,5
2675,4
57791,1
65786,1
26471,5
8003,1
16632,1
70657,4
32232,1
9324,5
96183,5
22418,4
3033,4
86835,4
26084,2
51896,5
44641,1
55689,5
22080,5
27913,4
85078,3
21887,5
9081,3
84689,1
93321,2
60355,5
4910,4
35810,4
79700,2
66455,4
12458,5
82122,5
42228,4
509,3
25312,3
84005,4
62855,5
37111,5
61663,3
65209,4
66371,1
10203,4
78454,1
75962,2
87658,5
68924,4
5505,3
2624,1
92907,5
54718,5
61099,4
99629,1
64640,4
75931,5
41618,3
52989,3
813,1
81639,4
25272,5
4226,5
38122,1
33790,1
7690,4
31701,1
51870,2
25401,1
72386,5
92768,1
83991,1
43703,5
99988,3
42518,1
34979,5
75383,5
86324,4
23903,5
56500,4
54124,4
95554,4
71573,2
53375,1
48638,5
29910,1
28279,2
66431,3
82276,4
44248,5
86538,5
83601,1
6302,5
7544,2
69048,3
78836,5
25680,4
24993,1
97375,1
82113,5
31242,4
23836,5
21937,2
27374,5
48561,4
33745,5
31898,4
49559,5
88944,3
41059,5
85134,3
63055,5
64167,1
30744,5
67109,5
54565,5
17054,5
71671,5
56914,1
22240,5
1417,1
22077,4
55601,4
11107,5
99740,2
93936,5
54694,3
41415,5
7931,1
68062,2
3481,4
41303,4
59830,1
31858,4
33726,5
43657,1
31272,4
64098,4
40305,4
84999,2
74994,5
97205,3
73852,1
96802,5
29597,5
54005,3
84344,4
11470,5
27353,5
87269,5
76654,5
90567,1
15209,5
71806,4
16480,5
95936,4
62026,1
17608,1
9143,4
48121,3
38983,3
42794,5
13100,5
30038,5
40861,4
36119,3
93115,2
9240,5
76846,4
95199,4
32168,5
33905,4
99712,4
51737,5
57426,5
64203,3
85719,4
63481,4
21570,2
91388,5
29941,5
84829,2
88537,5
27917,5
21293,3
18785,5
82935,5
59354,5
20257,5
25360,4
62431,2
27198,5
19492,2
14749,4
77340,3
92720,5
73361,4
9003,5
83952,4
9323,1
68170,3
57959,4
57035,3
70526,3
50232,4
37635,4
36537,1
38514,5
214,5
27737,5
80823,5
37808,5
97973,5
48564,5
46636,2
62169,2
50283,4
1998,2
40378,5
73496,5
24347,4
42587,4
38013,5
87685,4
99608,4
19493,5
4241,5
26187,5
6882,3
35225,4
15228,5
6810,4
6845,4
97892,1
38072,4
21027,3
86607,5
87061,4
20650,1
23792,4
77919,4
60917,4
82709,5
6261,5
81291,5
41113,5
80798,5
94917,2
54927,1
75194,5
47459,5
26363,4
47787,5
44357,5
26198,4
40719,5
20273,3
92539,3
65611,5
82602,5
19433,5
6217,5
73929,4
32817,2
5940,5
24569,1
92699,5
86477,2
72175,4
55681,5
4133,4
39862,4
50868,5
4726,5
40790,1
12591,4
67044,4
52095,5
35105,5
71328,4
50795,3
51923,3
5616,4
17896,4
2488,5
63025,5
90786,4
31856,4
20976,1
70947,5
83709,4
71855,2
88265,4
96818,3
97122,4
24749,3
71085,5
65653,4
92245,4
13101,4
15202,4
90832,3
76667,4
59079,3
33187,4
11864,4
87297,5
80121,5
22178,4
19137,5
13528,5
58278,5
19494,5
39820,5
1258,3
43629,4
1974,4
44500,5
14632,5
23586,4
18404,5
19411,5
17321,4
3666,5
65397,1
3243,5
83978,4
40506,3
69181,5
32945,1
60341,4
63659,5
45581,3
15390,5
66426,5
95630,1
79797,5
76570,5
78662,5
16086,4
64466,5
24527,2
19529,5
37510,5
9326,5
39076,5
86992,5
21405,5
30865,5
39910,5
81252,3
27682,5
45304,5
64528,5
57494,5
98215,5
23078,1
16378,2
12463,5
3663,3
9744,5
10471,5
46503,5
98089,5
54526,3
41112,5
47061,4
83004,4
22497,3
39239,5
94214,4
67400,4
5059,3
37432,2
55637,5
83526,4
1774,5
76974,1
85377,4
45240,5
85026,5
68989,4
46797,5
50845,5
36478,5
1952,3
98390,5
92870,5
13103,5
76110,2
18470,3
36501,5
6143,1
81505,5
83318,5
17717,5
77933,1
45235,3
28492,4
73635,5
84499,1
90807,3
41566,4
90384,1
22371,4
20146,3
22575,4
3643,1
44117,4
7247,5
62458,4
60667,1
60696,1
75584,3
43921,1
90976,1
65511,1
67888,5
6938,3
67698,4
87408,2
6923,4
44640,4
18239,5
2799,4
16294,5
85902,3
12813,5
50827,4
99340,1
64901,4
3762,5
26608,5
95127,5
24414,5
91541,3
63298,5
10325,4
70654,5
28364,4
74101,3
99330,5
62737,5
583,4
20122,5
37068,2
571,5
5824,3
97639,3
34436,3
82432,5
95991,4
64408,5
65414,5
78939,5
83731,4
33759,4
72052,4
55126,3
96412,5
4919,3
22400,1
60349,5
50184,5
62716,1
49643,4
80335,4
66724,5
3544,5
90580,5
94604,5
76997,5
60771,5
3486,5
46106,3
33325,1
90497,4
39004,4
37667,5
18626,2
48446,5
33122,3
27554,5
35359,3
33046,5
13293,5
8679,4
6069,5
13846,4
20341,5
91310,4
65235,5
37218,4
44983,5
62180,1
37370,4
24432,4
93347,5
19103,5
36562,5
35446,1
2139,4
28709,4
75982,5
4538,3
94515,3
43612,5
28264,5
14449,4
98821,4
38151,1
56253,4
38184,4
42760,5
51607,4
86020,4
68792,2
26196,5
68353,1
24609,2
87306,5
19876,4
6045,5
83757,1
29193,1
13988,3
67295,4
1548,5
58112,5
43155,4
66264,5
92719,5
7611,4
29632,1
41036,5
32768,1
94716,5
96960,4
19532,5
4231,5
25719,5
32224,2
19412,2
59947,4
68265,5
51166,1
43540,1
76007,3
26373,4
79153,4
36283,2
87151,4
15584,3
72658,3
21857,4
77451,4
68638,3
74187,5
61552,1
65593,5
80663,4
85954,5
73116,3
70399,5
87615,2
44289,5
68846,5
30495,4
93215,1
53694,3
91569,1
88418,4
20071,5
93768,2
61430,1
50817,1
51906,2
9358,5
855,2
18730,1
16212,1
78967,1
48569,1
50545,5
14666,4
98928,4
63341,5
33791,5
35937,1
15705,4
53885,5
55460,3
79978,4
55062,5
9005,2
36255,2
75248,4
10210,4
71242,5
54252,3
52923,4
82085,3
51755,3
61436,3
67273,1
60953,4
71350,3
7171,5
75275,1
87075,3
46530,1
750,2
41360,4
64424,5
75975,1
10818,4
98619,4
4445,5
60061,5
74734,3
65866,4
67111,5
90005,4
17704,5
83387,4
18270,5
90455,3
65434,5
57307,4
55653,2
47425,4
17871,5
85388,5
62204,3
6354,5
37154,5
57041,5
38186,4
93911,4
1625,1
22342,1
79407,4
20720,4
90660,2
18761,5
62731,4
73968,5
64663,4
82155,5
27578,5
58212,4
87451,4
60444,5
69016,5
3409,2
29591,5
41452,5
73652,5
37332,5
29467,5
26279,5
66999,2
33958,5
41794,5
61421,5
75105,2
97343,3
84887,5
16867,1
6043,5
20392,4
41890,5
84475,1
38649,3
55623,3
18203,3
13315,5
83675,2
81921,4
48531,4
56981,4
16732,4
76461,4
60676,5
9225,2
25586,3
54280,5
17978,1
11638,5
65466,2
70645,5
25000,4
48385,3
36000,5
29290,1
31677,5
74378,4
27863,4
6206,5
58953,4
12027,5
32739,5
75800,1
96171,4
44634,4
7030,4
82295,2
34175,5
11132,5
78733,1
94067,1
39786,1
64841,5
94560,5
90803,5
39402,4
68152,4
80705,1
49054,5
23406,5
37494,4
64354,5
62861,5
90251,4
540,4
88776,5
12023,3
29712,5
36745,5
22851,4
6755,5
61530,4
94679,4
21627,4
82817,5
48187,5
80005,3
30444,5
4856,3
59361,3
62138,5
39035,5
71706,5
93665,5
46493,5
93786,4
27337,5
34537,4
81618,4
81489,5
95919,4
37306,5
84614,5
61056,5
88681,5
99267,5
46700,4
31905,5
98344,4
4537,5
25591,4
52068,5
81540,3
90870,2
27764,5
48029,5
9604,2
4928,5
31143,2
35961,5
7402,1
99374,5
8377,5
45965,4
63905,5
37603,3
57658,1
79175,5
75764,5
49083,4
48119,5
24548,5
10275,3
33595,3
18521,3
76796,4
62756,5
2987,5
16436,4
61159,1
25276,5
79484,2
76754,3
16856,5
11994,5
85089,4
29749,1
84777,1
72464,5
98013,2
64267,5
52170,4
41033,5
90111,3
99952,5
77158,5
40777,4
25999,2
80741,5
27817,4
6625,5
89620,4
5236,2
78289,5
88363,4
44,3
17797,3
54965,5
4821,3
19769,5
10827,5
26278,5
45108,1
62190,4
51323,5
33609,5
67555,5
17692,3
20232,5
92532,5
80506,5
33345,5
9813,5
93765,4
18923,4
35172,4
44255,2
1896,3
8376,5
12198,4
18411,5
30748,5
89222,5
82588,2
14880,5
19566,3
60442,2
50936,1
94943,4
59114,3
52615,5
18656,5
95528,5
16232,5
2627,5
76264,5
11323,2
29135,5
32928,4
79829,3
31073,3
98483,3
92216,1
89249,3
47746,5
72478,5
42393,4
92783,5
21318,5
9747,4
76318,4
29630,5
64184,2
2178,5
46334,2
51773,3
53159,3
35477,5
61482,2
84916,5
66362,1
58782,5
21355,4
87321,2
25745,5
83394,4
29763,4
27899,4
70722,3
88526,3
36426,5
92310,4
69039,3
69861,5
80155,3
2201,4
33284,4
20089,5
49439,4
94738,4
30033,1
64257,2
52704,4
89121,3
14558,4
61182,5
91219,2
58594,4
7647,5
97522,3
81225,5
298,5
88157,5
28418,2
56479,3
4550,4
57595,5
67823,4
580,1
10938,4
11999,2
73862,5
71472,2
6170,4
71570,2
34172,1
78181,5
46340,5
1516,4
12953,5
58723,5
86438,5
65628,1
89336,5
37438,5
62480,1
21980,1
59246,5
79187,5
53344,2
71563,4
1976,5
44586,4
88436,2
14580,5
89113,1
22619,2
46765,5
5963,4
71891,3
58999,5
75206,2
77060,5
56641,5
24431,5
96244,1
75408,5
77673,5
99006,5
657,2
74866,2
82100,3
85041,4
80766,3
10790,4
7900,4
87383,5
21772,4
16044,2
30198,5
11398,5
93362,1
46543,5
39229,2
3257,5
48949,5
71530,5
15311,3
78067,5
22678,3
64914,4
36902,5
23783,5
14257,5
66726,1
45187,4
38954,1
53931,5
52317,2
8920,4
10318,5
66367,4
38,4
66718,5
86270,5
58957,3
78261,4
98879,2
41391,4
2663,4
67463,3
31935,4
83492,4
94325,5
56076,1
27520,5
83945,5
7460,5
45248,1
84398,5
6567,4
84658,4
71027,5
32195,4
95218,1
21453,5
32843,4
316,4
41689,5
83626,5
37537,1
8064,5
54518,4
81697,4
91567,4
74780,5
79773,5
19221,5
7817,5
78519,5
90533,5
46414,5
12372,4
43546,5
60749,1
25492,5
49081,3
18622,4
21295,3
45596,2
70881,4
31387,3
78022,2
29783,4
8778,4
72141,5
79687,2
81937,2
56787,5
58461,2
92401,4
21687,4
10644,5
79242,1
21385,2
49894,4
70955,5
10104,5
17503,4
21277,4
44087,3
79894,5
87613,5
42632,4
94896,1
32361,4
93142,4
55436,5
98476,5
55763,4
67402,1
19355,3
59407,1
38427,5
84017,3
66942,4
84850,2
77428,3
66784,4
98622,5
48145,4
33330,5
75116,4
69794,5
36178,5
11347,3
20179,2
34226,5
31158,4
99615,5
92037,5
55898,3
58229,3
93306,2
22615,5
89305,3
21229,1
35688,2
14838,5
27407,1
45863,5
28266,5
51203,5
1693,5
98660,4
47106,5
90711,2
25109,5
43031,5
97180,3
24841,5
54765,1
63404,4
76706,4
70586,5
56895,4
98392,5
93057,1
95438,4
52211,5
82975,3
70421,4
1796,3
29884,2
67614,5
92511,5
79837,4
48799,4
55513,1
11438,5
14738,1
34100,5
61346,5
22734,4
24131,1
96885,5
27980,5
70261,5
29445,3
49968,5
80266,4
5851,3
69046,1
59108,4
74454,5
38992,4
55271,2
20467,4
56676,4
8204,5
64011,3
76352,2
68328,4
13040,5
62338,5
14991,3
4291,5
77927,4
7254,3
36652,5
76933,5
78476,5
45394,5
91242,1
92969,3
2697,4
30244,4
60104,4
55216,3
67266,2
74298,4
88024,5
65269,1
85659,3
61409,5
27745,5
88086,5
90506,5
98299,3
26419,5
61370,3
4683,2
139,5
81438,1
1569,5
24093,5
63697,4
11808,5
27589,2
2906,3
42579,5
20715,5
49555,5
52835,4
95592,5
30203,2
51013,5
86804,4
14748,4
16888,5
27113,3
89652,3
74938,4
92885,5
94323,5
80969,4
70154,5
90211,1
39771,5
71870,4
97761,1
46021,5
41575,5
70132,5
6250,5
49021,5
45583,4
57830,5
39468,4
12096,5
54226,5
10764,5
4925,5
73027,5
3356,5
95974,4
43511,2
12333,4
791,4
68537,2
36637,2
47872,3
93775,4
4988,3
83993,5
90281,4
44047,4
13328,1
